hr_mean,hr_std,rr_mean,rr_std,rmssd,pnn50,bp_0_4,bp_4_15,bp_15_40,r_amp_mean,r_amp_std,qrs_width_mean,n_peaks,duration_s
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.003385359552670183,0.7629335199869779,0.14934000447179618,2.682052591294526,1.6545364702440486,0.04027777777777777,2,0.8305555555555556
172.06258890469417,55.305832147937394,0.38888888888888884,0.12499999999999997,0.24999999999999994,100.0,0.020570077183644325,0.5966420357623284,0.2869603664332971,2.9307051476134447,2.165101338022316,0.016666666666666666,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012121146385749074,0.6835316650020522,0.22479100922891512,4.414945775462336,0.0810933030019867,0.02638888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005979381592270369,0.697716808381385,0.21130375101265608,3.0603974223879815,1.8692334495244174,0.04027777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012062019798972144,0.6253609559548352,0.266791615661885,4.362001532007432,0.10691786175872053,0.02638888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.02202363731550424,0.6429357861352876,0.24320565456597035,3.509572590241075,2.1927669540292163,0.043055555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.011644439812114818,0.754106045370342,0.14864384395476712,5.6925171970827595,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.007043184668071107,0.6942106804669084,0.20780354937309006,2.478718347413944,3.174470628800086,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0019397899725301017,0.7145205639996997,0.18728466687753886,2.5156527372200777,2.977754950627346,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.014501923512587502,0.5228202854225201,0.3608016538556209,2.8848302516152473,3.400574289456833,0.011111111111111112,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.007635620599811047,0.7588290472988177,0.13557989364311973,5.3712729648936115,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.007107491806693634,0.7063036732962601,0.20158671376139634,3.1809818328776855,2.4381124898797357,0.04583333333333334,2,0.8305555555555556
199.84996249062263,32.408102025506366,0.30833333333333335,0.04999999999999999,0.09999999999999998,100.0,0.004251826687590043,0.6864502226432586,0.2290446848241442,1.8830428348094654,2.630447762766208,0.019444444444444445,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.003180398448092328,0.5705109434633732,0.35301223341277443,2.814827810780752,2.419330746277229,0.043055555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.00661109823417504,0.8326612885343104,0.093039894374098,2.74112244692901,2.207102184916935,0.04166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.021903101920298967,0.7515617673861917,0.13095133653503677,3.0921834589847648,2.1821752917190955,0.03611111111111111,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0040615088013360575,0.7240978421705353,0.21435182032467323,-2.647884800930145,2.0602303240246136,0.0,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009470632367399931,0.74161251114044,0.17714552420575383,3.289789682594434,2.117936188443727,0.03888888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006721963232585731,0.6777535599798864,0.24470792450231935,2.123711372322947,2.6286521628805892,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012526402106298472,0.6585207483454899,0.21926742503783067,3.311137920661963,2.461099441866419,0.03888888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.014282410920875292,0.7857741792263221,0.10838451679594066,5.2516730550500945,0.0,0.030555555555555555,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006826865326635078,0.7456995618733242,0.18124407767812026,3.269859456789731,2.20960354587093,0.04027777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.003506354558741264,0.6528899046797308,0.2882814014423319,3.207988898971295,2.0970712662814925,0.034722222222222224,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005573749693888723,0.7227191495060233,0.17207104608985754,5.73332608674493,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.016588491146599677,0.7987795137810407,0.08595203262243299,5.39107995835324,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.03132952740823738,0.7588815991603475,0.11329990238323384,1.8352772291476498,2.9497601201201915,0.015277777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009867253123475066,0.7141761422363672,0.22364599302415927,3.436296399279046,2.3842103327563895,0.03888888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009227605926978914,0.6267608682424795,0.29018148099209445,3.4103589591139114,2.3018410194228904,0.04166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0014030846523596721,0.6180562194065629,0.2830407799514662,3.386818163855873,2.35292069665693,0.043055555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005693408574173839,0.7811485595726811,0.14972461743476442,2.183359247765348,2.947024651039576,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012415673494667946,0.6768831343620263,0.21122049042043348,2.500704773763099,3.098423888330067,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0065585757001769196,0.6650089414469195,0.2554701036975755,3.1436917063845935,2.551506481020493,0.027777777777777776,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.007909636181662637,0.640244654751123,0.27788282941108056,2.8478217536325436,3.230537489943445,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006168065506349958,0.8438815719150249,0.1048231468823305,-2.7947177904612968,1.9933337763945616,0.0,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005660664826463609,0.7270265351141404,0.18539355201205088,5.69989709368956,0.0,0.025,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.01161247263693556,0.7047045297169909,0.197840586605393,5.7185919618614545,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.008416472085448939,0.6983230577411764,0.20068808198970636,5.668995592584547,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0018344032292256258,0.6198998939288707,0.2869423200585646,3.0945076127895943,1.847632699664718,0.030555555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.01467443312772017,0.7670198517016831,0.12200363670078111,5.603678258933305,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0002619040551466852,0.6760392078091367,0.24860214794742244,2.150678349795195,2.5975285779957544,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0011767899962280472,0.6372981975272675,0.28836594446548186,3.084698331279839,1.5337966058392885,0.030555555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005615297022250504,0.7084174104969996,0.20213300731746905,3.378812421947644,2.4192348567330786,0.0375,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.020444674088139762,0.6587033317441977,0.21845152722346806,2.3629979936028005,3.1123418375839544,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.001546798204023189,0.8347976267253239,0.11376625535598645,2.780461259042558,2.065393062789375,0.043055555555555555,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005320630719564107,0.7199109577990914,0.17908568761845983,3.1968729694158355,2.4785574951306515,0.03194444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.02527951679278899,0.630308916624641,0.26407941492453313,3.4039789429589087,2.2715965861460377,0.04444444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.015373682658943172,0.7539955638921482,0.149199754169572,3.0883015700400063,2.3325387193474096,0.04027777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.004587104298199365,0.7843980488858912,0.14663947960226809,2.887104934882897,2.246175577719968,0.041666666666666664,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.019761249607041332,0.7564361910356038,0.134041100728996,2.553413602336778,2.9714953516104416,0.015277777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.011312167438195565,0.6826309430088735,0.2239031369707499,3.298974169431042,2.3357588253594885,0.02638888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009410816206500566,0.729625200416899,0.2006977492364293,3.2632445326373967,2.2686501454246004,0.041666666666666664,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.008402042030088375,0.6830206935510479,0.23595434804904922,3.088684197099914,2.0875750842289644,0.04444444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0062457869363429916,0.6010416570077507,0.32104915175052556,3.5745396587404823,2.289100558164228,0.025,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006474403714647791,0.7255412771862618,0.16588481214822787,5.244445583026191,0.0,0.03333333333333333,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.018232570327638562,0.7934371929245703,0.12583630681521857,3.074381254267367,2.027210072403528,0.03888888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009670960340901697,0.6966378145774342,0.20991959441682562,2.6806466033481,3.132770670509464,0.0125,2,0.8305555555555556
181.10906434605857,56.253573016578805,0.3666666666666667,0.1138888888888889,0.2277777777777778,100.0,0.005943127267736588,0.7910353769613352,0.08676987156229257,0.34615394006971417,1.9239548102269037,0.014814814814814815,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005970653329481367,0.7397771545110219,0.17324294416772434,3.0188809838538786,2.6717665667778285,0.029166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0025844720738347235,0.743650553447456,0.1849733687634607,3.0093129477965017,2.351073190035833,0.049999999999999996,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0004555441169227141,0.5622302176350971,0.3620173568834924,3.277364056052395,2.4105281443520776,0.025,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0071527699832414455,0.8073351700356093,0.10281186830521755,2.2831724312318853,2.8254697410066285,0.015277777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.025154750510247088,0.6885926968733723,0.1669168617629638,3.309436908210664,2.2726998833897665,0.04444444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0013640086498501384,0.5427328015027588,0.36449052237240276,2.58493229874783,3.388323310958118,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.013419094680014012,0.6881766584160219,0.2047708490212606,2.6408525477330618,3.14056285297957,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.017796664873096217,0.6879361664426287,0.18426565094802816,2.634931591835138,3.0884280147505283,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006856887665422533,0.714461676497878,0.19622036804849688,2.620647824788664,3.067436912196756,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.008377699643882833,0.8055150673151178,0.10380689725421216,3.032620034896531,2.2445101526776154,0.04444444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.017442809087564907,0.6735185746691768,0.21350470263741503,3.167472016278574,2.2094239079012143,0.02638888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.01098591341338416,0.7948414449802752,0.1294953214124551,3.123663125711818,2.301797589797548,0.04444444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.011995753516734108,0.773721869803385,0.13728260442489673,2.8804098891024825,2.291099053658251,0.044444444444444446,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.007537730031338565,0.7640361432906937,0.1595536845720813,3.159138128493742,2.1291671317454344,0.0375,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0018873604719070536,0.6632147273511583,0.23346351351275557,2.6749141467934314,2.283083093517571,0.05138888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.002988875545111134,0.6247238017424244,0.2868563176258752,3.302570040321097,2.2556006586124284,0.034722222222222224,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.003859105572943275,0.7303863885689451,0.16804410161830044,3.274835084896648,2.4428543560031164,0.03194444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.01043341668650052,0.69454859107614,0.2129043486467251,5.728881741231716,0.0,0.027777777777777776,1,0.8305555555555556
209.69899665551839,25.083612040133787,0.29027777777777775,0.03472222222222224,0.06944444444444448,100.0,0.000792088080077387,0.5015977235703472,0.4248340898576229,2.078979548171848,2.746518476098743,0.025000000000000005,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0041983019136329815,0.7526290178617304,0.16124161350149688,3.118845417945362,2.0394755176200388,0.04583333333333333,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006205135564765453,0.6532226012069355,0.269478537698034,3.3596540108482804,2.550231470534724,0.034722222222222224,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.01157862124406273,0.667063502814529,0.2237711482132539,5.864667523518692,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0018102984021035609,0.729040202706619,0.17219600426800077,1.8728591694546162,2.883715910069229,0.015277777777777777,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012544471906660814,0.6470244202187968,0.23456142276766737,5.677334698631119,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.011717143672178656,0.7449809898633822,0.16995215991189286,3.1820211320440555,2.570293306631835,0.03611111111111111,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.020661653672022825,0.7952961415331885,0.09783965172384677,2.1946026786227755,2.9113609539340786,0.016666666666666666,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.004770746656385728,0.6334820100261171,0.28874079128822194,2.938955356254722,1.75881304111268,0.034722222222222224,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.014758917926252951,0.6686398334569401,0.26689609103223166,2.3214084622434044,3.102260074345116,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012424380092668547,0.7008980716524827,0.21115491341147313,2.818247106230619,3.2185293450300607,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.014183669811510601,0.8276810319514084,0.06224784889813025,5.163724137657339,0.0,0.03333333333333333,1,0.8305555555555556
203.57522123893807,12.424778761061944,0.29583333333333334,0.018055555555555547,0.036111111111111094,0.0,0.008322419813242258,0.6346779153910157,0.28446088737897535,1.6603551802318393,2.8422485764483234,0.01388888888888889,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0202435560507721,0.7234758553182473,0.1789502160176409,2.316747418673536,3.146943891289181,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.016924403997870527,0.7077977898817833,0.17308182280337028,3.264886171833556,2.215654446024449,0.03194444444444444,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.002527750383208715,0.7194564943967504,0.1742270021031525,2.2567913795442465,2.8544089090007714,0.013888888888888888,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.011797350676391883,0.6763599172957877,0.24100977834050305,3.510650137554609,2.106919380468447,0.030555555555555558,2,0.8305555555555556
182.914979757085,44.453441295546554,0.3486111111111111,0.08472222222222223,0.16944444444444445,100.0,0.015188075864988534,0.5707396066753608,0.2793378872041099,2.017668081439558,2.696436977020604,0.036111111111111115,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.002931480842475756,0.567860833907368,0.3630728240888721,2.5541924149081123,3.4187714422944446,0.0125,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005215854927172792,0.4793812272634335,0.44280414783372724,3.4244378001627926,2.8580075089849664,0.0375,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006767779376083294,0.7556954217381662,0.17522450963097067,3.3093712655110257,2.064883954281291,0.04166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005340866714417877,0.6075512913739981,0.30342858739052714,6.050801921018854,0.0,0.025,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.009900406391875465,0.6261733012962105,0.2798102524171707,6.220705178848336,0.0,0.025,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.010533357657564319,0.6414224317508538,0.28569508697635926,3.457333237311274,2.2455387382330683,0.04166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.006606925399289627,0.7077844598772811,0.1977237224945561,3.0581003538203637,2.534307324221646,0.03611111111111111,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012122221259223099,0.7338610155446271,0.15416519283369037,5.741678231459992,0.0,0.027777777777777776,1,0.8305555555555556
217.3913043478261,17.391304347826093,0.2777777777777778,0.022222222222222227,0.04444444444444445,0.0,0.016738146693284422,0.8069249100426029,0.09643994558187807,1.9293820004373365,2.565980621588794,0.018518518518518517,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.0016942821722956637,0.694238332195147,0.2176669366273867,3.1935144340499755,2.285678892624834,0.03888888888888889,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.014021534038127769,0.7903680156451256,0.11525151717989364,5.608245667741698,0.0,0.027777777777777776,1,0.8305555555555556
200.6079027355623,29.17933130699086,0.3055555555555556,0.044444444444444425,0.08888888888888885,100.0,0.006036693233316009,0.7860217922672303,0.12448465930011113,1.9763506343240262,2.4767431405733027,0.030555555555555555,3,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.015581300769161687,0.7999173304921416,0.1053968678085306,5.576529969676314,0.0,0.027777777777777776,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.005481940079721903,0.6564659795250615,0.25397173573617554,5.906649479000832,0.0,0.025,1,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012584857281072885,0.7110682515160034,0.190246144799524,3.0821625648328372,2.482384291350997,0.029166666666666667,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.017690642940906803,0.7560618597296359,0.15899891335019167,3.2883652007674984,2.051845952541872,0.041666666666666664,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.012990573869621836,0.7971897325436911,0.1266671828818832,2.9670294197510922,2.3676954401002197,0.03611111111111111,2,0.8305555555555556
197.84349779515767,25.520322240310385,0.30833333333333335,0.037500000000000006,0.07500000000000001,100.0,0.00383920388315103,0.6396270289152193,0.2873289801125221,2.6921976682936055,3.245652659722582,0.0125,2,0.8305555555555556
